,Date,Tweets,Prices,Comp,Negative,Neutral,Positive,target
178,2014-01-13,RT RedDogT3Live rdr in AAPL was good for 10 points Action area was 53111 still long some even a decent bull flag continuation trade,19.133215,0.4404,0.0,0.884,0.116,2
179,2014-01-13,AAPL  Wireless Charging Is The MustHave Feature for Apples iWatch gt httptcoTHjCAUqXXQ stock stocks stockaction,19.133215,0.2732,0.0,0.87,0.13,2
180,2014-01-13,RT businessinsider Google Just Hired The Guy Who Designed The iPod AAPL GOOG by nichcarlson httptcofGE7zXnrZr,19.133215,0.0,0.0,1.0,0.0,1
181,2014-01-14,AAPL SINA MTOR FDML VIV SAN TEF ORAN STEM My bets for 2014 Thanks for the pullback yesterday,19.513929,0.4404,0.0,0.854,0.146,2
182,2014-01-14,Rumor Apple to reintroduce 8GB iPhone 4 to curb flagging India sales AAPL aapl httptcocfDAMuESxR,19.513929,0.0,0.0,1.0,0.0,1
183,2014-01-14,Forgive me but Gundlach calling the next 10 move in AAPL is not very exciting,19.513929,-0.4968,0.206,0.71,0.085,0
184,2014-01-14,AAPL Hide your iThings Apple devices top charts among NYC pickpockets  VentureBeat httptcoxCr3HMM8id,19.513929,0.0258,0.117,0.759,0.124,2
185,2014-01-14,AAPL  People Will Never Stop Drinking Wisdom of Jim Beam Deal gt httptcoMnXtfqTwMT stock stocks stockaction,19.513929,0.0547,0.14,0.658,0.202,2
186,2014-01-14,AAPL  MARKET SNAPSHOT US Stocks Rise After Retail Sales Top Forecasts httptcoGsfCMh0ANz,19.513929,0.2023,0.0,0.859,0.141,2
187,2014-01-14,Just voted FOR Icahns resolution mostly because I think the stock is at a potential LT inflection point AAPL,19.513929,0.0,0.0,1.0,0.0,1
188,2014-01-14,Whats Behind The Swift Rise In Apple Stock httptcobOgBtzkq6U AAPL,19.513929,0.2023,0.0,0.833,0.167,2
189,2014-01-14,AAPL Plans to reintroduce entrylevel iPhone in India,19.513929,0.0,0.0,1.0,0.0,1
190,2014-01-14,AAPL Walmart arson iPad theft caught on tape  WOODTV httptcoV1TRzIHuqD,19.513929,0.0,0.0,1.0,0.0,1
191,2014-01-14,AAPL theres 546 Nice,19.513929,0.4215,0.0,0.517,0.483,2
192,2014-01-14,AAPL Four Apple Stories From Monday You May Have Missed  Benzinga httptco0ThphoUb0x,19.513929,-0.296,0.167,0.833,0.0,0
193,2014-01-14,UP     54639 1066 199 AAPL stocks ,19.513929,0.0,0.0,1.0,0.0,1
194,2014-01-14,AAPL Google Takes A Cue From The Apple Playbook With Nest httptcojNFkGM9EYW,19.513929,0.0,0.0,1.0,0.0,1
195,2014-01-14,AAPL Go long Apple if it can break the 60 minute downtrend line That will confirm it is holding bottom of channel httptcoQPJHPvHtDh,19.513929,0.0,0.0,1.0,0.0,1
196,2014-01-14,AAPL  Gundlach on Gold Heading at Least to 1350 Owns Gold Miners gt httptco7ri8XVhvcx stock stocks stockaction,19.513929,0.2732,0.0,0.884,0.116,2
197,2014-01-14,AAPL Secretive Apple Squirms in Gaze of US Monitor httptcoea7WMoU3aQ,19.513929,0.0,0.0,1.0,0.0,1
198,2014-01-14,RT MikeTsangaris I agree with RoccoTheStreet on this Sorry But This Guy is a Total Idiot on Apple httptcoH0IbC2LYAX AAPL GOOG,19.513929,-0.2903,0.202,0.69,0.108,0
199,2014-01-14,GOOG  nest price tag equates to lt1 move in GOOG stock 2x YouTube price tag lt10 of GOOGs cash on hand AAPL has 3x as much cash,19.513929,0.4939,0.0,0.89,0.11,2
200,2014-01-14,Fibonacci Technical Levels  AMZN AAPL FB GOOG httptcovg3wjeoZU2,19.513929,0.0,0.0,1.0,0.0,1
201,2014-01-14,AAPL 172 supera segunda resistencia diaria de 543,19.513929,0.0,0.0,1.0,0.0,1
202,2014-01-14,AAPL highs of the daynice comeback from yesterday,19.513929,0.0,0.0,1.0,0.0,1
203,2014-01-15,Apple Inc AAPL To Report Strong Q1 Results And Q2 Guidance AAPL httptcom3bhO8u7ab,19.905714,0.5106,0.0,0.784,0.216,2
204,2014-01-15,RT AAPLtrader I would like to see AAPL close over 55000 today to be convinced,19.905714,0.6369,0.0,0.698,0.302,2
205,2014-01-15,AAPL  MARKET SNAPSHOT US Stocks Extend Rebound Pushing SampP 500 To Record httptcoeClnBWTZSX,19.905714,0.1779,0.0,0.876,0.124,2
206,2014-01-15,China Mobile Is Receiving 60000 iPhone PreOrders Per Day AAPL aapl   httptcoY7nvxBHpY9,19.905714,0.0,0.0,1.0,0.0,1
207,2014-01-15,AAPL  Apple Will Pit Qualcomm Against Intel gt httptco1uWQtdm4Hd stock stocks stockaction,19.905714,0.2732,0.0,0.84,0.16,2
208,2014-01-15,AAPL Looking for talented traders with strategies and techniques to present httptcolDdMFAVQ9h httptcoiAwGeKETWk,19.905714,0.5106,0.0,0.784,0.216,2
209,2014-01-15,FTC fines  AAPL after Soupy Sales like behavior Send me the little green papers in mommys purse httptcoEabffm5QY3,19.905714,0.3612,0.0,0.872,0.128,2
210,2014-01-15,AAPL  Cantor Fitzgerald Shows Best Global Equity Research Ideas for 2014 gt httptconrN8JkbCcg stock stocks stockaction,19.905714,0.743,0.0,0.69,0.31,2
211,2014-01-15,AAPL  MARKET SNAPSHOT US Stocks Rise On Strong B Of A Results Data httptco7dibzIWWnz,19.905714,0.5106,0.0,0.769,0.231,2
212,2014-01-15,LOL AAPL FTC settlement 325m  Apple makes 101 million  PER DAY  8 hours worth of work,19.905714,0.6633,0.0,0.705,0.295,2
213,2014-01-15,RT puiwingtam Google outspends top 5 rivals combined  AAPL FB MSFT YHOO AMZN  in deals push with Nest just the latest http,19.905714,0.2023,0.0,0.917,0.083,2
214,2014-01-15,AAPL commentary in MrTopStep Opening print   httptcoS10F7ct7CV,19.905714,0.0,0.0,1.0,0.0,1
215,2014-01-15,RT CallaLilly101 so todays AAPL news was not exciting come on come onits about doing a lot of business for the you know money,19.905714,-0.3875,0.107,0.893,0.0,0
216,2014-01-15,RT WSJ Apple will refund a minimum of 325 million to settle complaint over app charges httptcouFqC95Wqnd AAPL,19.905714,-0.5106,0.223,0.777,0.0,0
217,2014-01-15,AAPL  TECH STOCKS Apple Leads Tech Rally 3D Printer Stocks Fall httptcos1NaB0yt9q,19.905714,0.0,0.0,1.0,0.0,1
218,2014-01-15,MelissaLeeCNBC The guys right AAPL should close down and leave the country That would help those workers,19.905714,0.3612,0.063,0.794,0.143,2
219,2014-01-15,RT philstockworld Balls to the Wall Wednesday  The Bull is Back  TSLA AAPL SPY DIA TM F  httptcoPwhWrWrPwu,19.905714,0.0,0.0,1.0,0.0,1
220,2014-01-15,Bullish stocks today CHTP TSLA DRWI AMRN AAPL money makers,19.905714,0.0,0.0,1.0,0.0,1
221,2014-01-15,APPLE Intraday Comments   Update on First CHL Resistance    AAPL aapl httptcoScKqfmsytO,19.905714,0.0,0.0,1.0,0.0,1
222,2014-01-15,AAPL Expect Solid Results and Guidance from Apple AAPL  Jefferies Estimates Raised httptcogad5fYcHZe via StreetInsider,19.905714,0.1531,0.0,0.897,0.103,2
223,2014-01-15,AAPL slapped for inapp purchases targeting kids RT philiped Apples kiddie app deal stirs controversy at the FTC httptcoJ3lyU21lNH,19.905714,0.0,0.0,1.0,0.0,1
224,2014-01-15,RT philstockworld Webcast replay Our 3 Top Trades for 2014  Last year was  AAPL CIM and TSLA which one repeated  Profits https,19.905714,0.5719,0.0,0.802,0.198,2
225,2014-01-15,Osborne820 AAPL uh oh new HOD coming Could be Looks like CNBC attempt at derailing it failed miserably,19.905714,-0.5994,0.268,0.628,0.105,0
226,2014-01-15,AAPL stock content charts analysis amp more    Free    httptcopAvTxpSYhz,19.905714,0.5563,0.0,0.69,0.31,2
227,2014-01-15,Far be it from me to proclaim allconquering iPhone success on China Mobile lets be clear China mkt not US But it could surprise AAPL,19.905714,0.8126,0.0,0.724,0.276,2
228,2014-01-15,RT CarlCIcahn Gave AAPL notice well be making a precatory proposal to call for vote to increase buyback program although not at 150,19.905714,0.5267,0.0,0.82,0.18,2
229,2014-01-15,RT KingstonTrader AAPL has got it mojo back,19.905714,0.0,0.0,1.0,0.0,1
230,2014-01-15,RT 44ld As va este largo en la accin de Apple AAPL 210 pips por anlisis tcnico Etrading InversionOptima AreaTrader httptco,19.905714,0.0,0.0,1.0,0.0,1
231,2014-01-15,AAPL China Mobile Chairman iPhone presales are in the MILLIONS httptcoh20iHEhkVz,19.905714,0.0,0.0,1.0,0.0,1
232,2014-01-15,AAPL   Charts Bulls Still Rule gt httptcojYM71zPp3A stock stocks stockaction,19.905714,0.2732,0.0,0.811,0.189,2
233,2014-01-15,RT LizRappaport Advantage parents Apple to pay 325 mln to settle case over kids buying stuff their parents didnt approve AAPL http,19.905714,0.1531,0.06,0.855,0.085,2
234,2014-01-15,Stock futures gaining this morning httptcoZlHZZDIOYL via MarketWatch BAC AAPL,19.905714,0.4215,0.0,0.763,0.237,2
235,2014-01-15,RT paulmozur Tim Cook AAPL had record iPhone sales in Greater China in quarter ending Dec on early launch of iPhone in China httptc,19.905714,0.3612,0.0,0.902,0.098,2
236,2014-01-15,Theres a cornucopia of R between 51445637 then 60 6340 6758 AAPL,19.905714,0.0,0.0,1.0,0.0,1
237,2014-01-15,AAPL ADBE AKAM Video of ABC Bullish Patterns Jan 14 2014 httptcosRWfPVZ0Ex,19.905714,0.0,0.0,1.0,0.0,1
238,2014-01-15,RT jimcramer Fibonacciqueen dead right on AAPLtotal break out,19.905714,-0.6486,0.35,0.65,0.0,0
239,2014-01-15,The AAPL  China Mobile deal is way less important than Cramer thinks,19.905714,0.1298,0.0,0.88,0.12,2
240,2014-01-16,Daily dose of Stata Downloading intraday prices NASDAQ httptcoxJhvi9Glax AAPL,19.794643,0.0,0.0,1.0,0.0,1
241,2014-01-16,AAPL Apples objections show why ebook monitor is needed judge httptcoo6lQPN8nzT,19.794643,0.0,0.0,1.0,0.0,1
242,2014-01-16,RT KeithMcCullough 1 AAPL ripping an important move back above yesterdays breakout line new risk range  542565,19.794643,-0.0772,0.117,0.782,0.101,0
243,2014-01-16,AAPL Apple Agrees to FTC Terms Over InApp Purchases With 32 Million Settlement  Mac Rumors httptcoOVkfO4yNV0,19.794643,0.2023,0.0,0.893,0.107,2
244,2014-01-16,RT philstockworld Balls to the Wall Wednesday  The Bull is Back  TSLA AAPL SPY DIA TM F  httptcoPwhWrWrPwu,19.794643,0.0,0.0,1.0,0.0,1
245,2014-01-16,AAPL  video Apple Technicals trump technology gt httptcoyHAFbcv3B3 stock stocks stockaction,19.794643,0.2732,0.0,0.826,0.174,2
246,2014-01-16,AAPL New Apple China Mobile deal goes beyond iPhones  New York Post httptco9bEgIn5nXE,19.794643,0.0,0.0,1.0,0.0,1
247,2014-01-16,RT philstockworld Webcast replay Our 3 Top Trades for 2014  Last year was  AAPL CIM and TSLA which one repeated  Profits https,19.794643,0.5719,0.0,0.802,0.198,2
248,2014-01-16,This weeks trade on AAPL httpstcoR499dHuxopWhat does everyone think about GOOG er next week,19.794643,0.0,0.0,1.0,0.0,1
249,2014-01-16,AAPL Apple FaceTime invention uses face morphing image matching to keep video   Apple Insider httptcoOPz8y6YXy7,19.794643,0.0,0.0,1.0,0.0,1
250,2014-01-16,RT SeekingAlpha Whats In Store For Apples App Store httptco8KswAJzwM4 AAPL APPLE,19.794643,0.0,0.0,1.0,0.0,1
251,2014-01-16,AAPL Apple leads tech rally 3D printing stocks fall  MarketWatch httptcoRPz7sLCyft,19.794643,0.0,0.0,1.0,0.0,1
252,2014-01-16,BBY thats what you get for being a SAMDUNG whore should have pushed AAPL products,19.794643,-0.6486,0.249,0.751,0.0,0
253,2014-01-16,AAPL Stock Predictions 1302 gain in 3 Months   httptcobCJkTZk9Mk spy qqq dji,19.794643,0.5267,0.0,0.746,0.254,2
254,2014-01-16,RT firstadopter Apples iPhone now represents 42 of smartphones owned in the US  NPD httptcoEFpWm6xQNh via AppleInsider AAPL,19.794643,0.0,0.0,1.0,0.0,1
255,2014-01-16,Apple stock update  AAPL 55556 down 180 032 on Thu Jan 16 2014 at 150357 EST httptcow4IphPgCCl,19.794643,0.0,0.0,1.0,0.0,1
256,2014-01-16,AAPL Apple to face iPhone sales challenges in China  httptco3dFESfzSGr httptcorPAMLnqPEa,19.794643,0.0772,0.0,0.885,0.115,2
257,2014-01-16,AAPL scalp paying well to the short term longs,19.794643,0.2732,0.0,0.792,0.208,2
258,2014-01-19,AAPL Judaism In Cartoons And iPhone Apps  Forbes httptcoGo51jECXpJ,19.7021435,0.0,0.0,1.0,0.0,1
259,2014-01-19,RT plungeprotect LQMT and AAPL rumors in Forbes article  This story continues to gain traction httptcorSbxwscMxh,19.7021435,0.5267,0.0,0.815,0.185,2
260,2014-01-19,the opportunity for AAPL w CHL is significantproviding investors w a new longterm growth vector Brian White Cantor Fitzgerald,19.7021435,0.6597,0.0,0.722,0.278,2
261,2014-01-20,jeffhksar88 AAPLTree Thanks Confirming  no subsidy options via online AAPL store for any carrier same in BampM EXCEPT for CHL,19.7021435,0.1779,0.095,0.779,0.126,2
262,2014-01-20,Correlation the last 3years of SPY VS XLF GS GOOG AAPL,19.7021435,0.0,0.0,1.0,0.0,1
263,2014-01-20,20 of New York City 40000 grand larcenies involve Apple products AAPL,19.7021435,0.4588,0.0,0.786,0.214,2
264,2014-01-20,Qardios health device a great fit for Apple store AAPL httptconYAU5SMxdT,19.7021435,0.765,0.0,0.548,0.452,2
265,2014-01-20,AAPL  Microsoft May Soon Unveil Rival to Apples Siri gt httptcoHK8ucVbr9A stock stocks stockaction,19.7021435,0.2732,0.0,0.861,0.139,2
266,2014-01-21,AAPL Which Stocks Benefit from Continued 4G RollOut A Wall Street Transcript Interview with Benjamin Lowe CFA of Stifel Nicolaus amp,19.609644,0.5423,0.0,0.8,0.2,2
267,2014-01-21,RT sniperoptions AAPL GOOG NFLX FB PCLN ISRG  OPTIONS TRADER stocks DAYTRADER dowjonesGG CALL2350   OP32 CENT httptco,19.609644,0.0,0.0,1.0,0.0,1
268,2014-01-21,due to hate mail i tend not to post my AAPL short trades lol,19.609644,-0.2263,0.211,0.629,0.16,0
269,2014-01-21,Apple Inc An Updated Bond Market View httptcoowa9g0o7uQ AAPL,19.609644,0.0,0.0,1.0,0.0,1
270,2014-01-21,RT SassySPY Open Interest for 124  AAPL BIDU FB GOOG LNKD PCLN TSLA TWTR httptcofXF2mwVASR,19.609644,0.4588,0.0,0.824,0.176,2
271,2014-01-21,GOOG and AAPL holding NDX UPSWITCHED POSITION TO FULL BEAR  ON QLD NOW QID expecting NASDQ NEG SOONDAX turning south a bit,19.609644,0.0,0.0,1.0,0.0,1
272,2014-01-21,3 Stocks To Watch This Week    Cree Starbucks and Microsoft  httptcojCwM9ET0ZQ CREE SBUX MSFT AIXG GMCR MCD GOOG AAPL,19.609644,0.0,0.0,1.0,0.0,1
273,2014-01-21,RT manicakes Aaplpain I think its time to rename the Poor Mans Algo to the Rich Mans Algo  AAPL,19.609644,0.128,0.137,0.705,0.159,2
274,2014-01-21,1259 PM SwatMod AAPL 550 calls entered at 395 now at 520 chat AAPL FB GOOG GS TSLA,19.609644,0.0,0.0,1.0,0.0,1
275,2014-01-21,CNBCFastMoney AAPL  Buying more here,19.609644,0.0,0.0,1.0,0.0,1
276,2014-01-21,MARKET MAP Technology QQQ SPY OIL AAPL httptcoj9Ccf8garL,19.609644,0.0,0.0,1.0,0.0,1
277,2014-01-21,AAPL Research iPad Air Is Keeping Up With Its Smaller Sibling httptcohskMqTdFBX,19.609644,0.0,0.0,1.0,0.0,1
278,2014-01-21,AAPL FTC focuses on Apples App Store while ignoring similar issues with Google Play  httptcofEVfZWMAXw httptcoK9390Q0rM5,19.609644,-0.0772,0.141,0.733,0.126,0
279,2014-01-22,Owning and studying TSLA and AAPL has taught me a lot about the market Its truly is not logical How it reacts to Apple news baffles me,19.696787,0.4404,0.0,0.896,0.104,2
280,2014-01-22,RT erichcloninger Comparing Apples to well Facebook of course  AAPL FB httptcoO2d79O2FqI,19.696787,0.2732,0.0,0.84,0.16,2
281,2014-01-22,AAPL video Icahn a contender for CNBCs top 25 httptcomW40ts6PlD,19.696787,0.3182,0.0,0.68,0.32,2
282,2014-01-22,InvestorsLive LQMT and AAPL current Master Transaction Agreemtn MTA expires on 2514  either new one is done stock rips or not,19.696787,0.0,0.0,1.0,0.0,1
283,2014-01-22,AAPL Apple has hired two more medical sensor experts to work on iWatch 9to5Mac says httptco3MMC0phTB1,19.696787,0.0,0.0,1.0,0.0,1
284,2014-01-22,AAPL gt Short Alert 55150,19.696787,0.5106,0.0,0.411,0.589,2
285,2014-01-22,RT howardlindzon Crazy StockTwits There were 40000 grand larcenies in NYC last year And nearly 20 of them were AAPL products   htt,19.696787,0.1531,0.094,0.787,0.118,2
286,2014-01-22,Icahn on CNBC now I intend to buy more Apple AAPL,19.696787,0.0,0.0,1.0,0.0,1
287,2014-01-22,AAPL  Icahn accuses Apple of doing great disservice to investors gt httptcoEdMfGdGTEL stock stocks stockaction,19.696787,0.5859,0.117,0.583,0.301,2
288,2014-01-22,CNBCnow Carl Icahn tells CNBC that AAPL shares are still cheap httptcoDT6ndSj0Mf TheHumza heres your move,19.696787,0.296,0.0,0.872,0.128,2
289,2014-01-22,RT optionmonster RT CarlCIcahn Having purchased 500M more AAPL shares in the last two weeks our investment has crossed the 3 bill,19.696787,0.3566,0.0,0.89,0.11,2
290,2014-01-22,CarlCIcahn What is your endgame with AAPL  Please share  Your actions and message are confusing,19.696787,0.3818,0.103,0.652,0.245,2
291,2014-01-22,AAPL Apple has hired two more medical sensor experts to work on iWatch 9to5Mac says Full Story httptcojRNIjbVt6v,19.696787,0.0,0.0,1.0,0.0,1
292,2014-01-22,AAPL David Trainner clown back on Stoctwits with his 250 valuation of AAPL dtrainerNewConstructs,19.696787,0.0,0.0,1.0,0.0,1
293,2014-01-22,RT stockerblog Apple AAPL accused of selling customers personal information httptcoewOussnY5b,19.696787,-0.296,0.18,0.82,0.0,0
294,2014-01-22,AAPL Leaked screenshots might offer glance at Apples iOS in the Car  GigaOM httptcoltsjBNvGNA,19.696787,-0.3182,0.15,0.85,0.0,0
295,2014-01-22,AAPL Apple Inc AAPL To Launch InStore Repair Service For iPhone 5C httptcoWYw31HWF2Q,19.696787,0.0,0.0,1.0,0.0,1
296,2014-01-22,I agree AAPL is a no brainer though,19.696787,0.0772,0.253,0.46,0.287,2
297,2014-01-22,Apple stock update  AAPL 55308 up 401 073 on Wed Jan 22 2014 at 102902 EST httptcow4IphPgCCl,19.696787,0.0,0.0,1.0,0.0,1
298,2014-01-22,RT CNBCnow Today on CNBCFastMoney with ScottWapnerCNBC CarlCIcahn with the latest on AAPL,19.696787,0.0,0.0,1.0,0.0,1
299,2014-01-22,AAPL Icahn blasts Apple again says bought 3 billion in shares httptcoglh3xrs5mg,19.696787,0.296,0.0,0.82,0.18,2
300,2014-01-22,RT WSJ Apple is now lagging behind its competitors in keeping customers happy httptconRYKqatysi AAPL httptcop9GOusXzds,19.696787,0.3818,0.106,0.707,0.187,2
301,2014-01-22,AAPL Apple gets temporary break from antitrust monitor  CNET httptco3anFKpYVIo,19.696787,0.0,0.0,1.0,0.0,1
302,2014-01-22,RT CarlCIcahn Having purchased 500 million more AAPL shares in the last two weeks our investment has crossed the 3 billion mark yes,19.696787,0.6344,0.0,0.794,0.206,2
303,2014-01-22,AAPL The Top 10 Books on Apples iBooks  ABC News httptcoS1fqKnBhT8,19.696787,0.2023,0.0,0.847,0.153,2
304,2014-01-22,DJI is really starting to sell but its gradual MSFT earnings eyed AAPL is having nice morning rallys but I cash out ever 10 stretch,19.696787,0.5719,0.0,0.861,0.139,2
305,2014-01-22,RT CarlCIcahn Since tweeting about our large position in AAPL on Aug 13 when the stock was 468 per share weve kept buying shares of,19.696787,0.5267,0.0,0.839,0.161,2
306,2014-01-22,RT RANsquawk Carl Icahn is due to speak in 13mins at 1215ET1715GMT on CNBC AAPL,19.696787,0.0,0.0,1.0,0.0,1
307,2014-01-22,RT IvanTheK AAPL seems to have a bit of Icahn fatigue,19.696787,-0.25,0.182,0.818,0.0,0
308,2014-01-22,Microsofts New CEO And Earnings A Look Ahead httptcom5K8mlmRdt MSFT AAPL,19.696787,0.0,0.0,1.0,0.0,1
309,2014-01-22,Apple stock update  AAPL 55560 up 653 119 on Wed Jan 22 2014 at 122852 EST httptcow4IphPgCCl,19.696787,0.0,0.0,1.0,0.0,1
310,2014-01-22,AAPL Apple envisions trackpad with sensors instead of click buttons  CNET httptco24zDpZLT3g,19.696787,0.0,0.0,1.0,0.0,1
311,2014-01-22,RT Forbes Carl Icahn makes a huge bet on Apple tweeting that his investment in AAPL has grown to 3 billion httptconALVhGtLNj,19.696787,0.3182,0.0,0.892,0.108,2
312,2014-01-23,Fucking GANGSTA AAPL,19.863571,0.0,0.0,1.0,0.0,1
313,2014-01-23,Find the next hot pennystock ZIPR APFC ATRO AAPL View now httptcophu7zXkqgv,19.863571,0.0,0.0,1.0,0.0,1
314,2014-01-23,RT agwarner Apple Inc AAPL On Icahn Earnings and Options Speculation Tracking put and call open interest httptcoDUkSbkBxgI,19.863571,0.4588,0.0,0.85,0.15,2
315,2014-01-23,RT CarlCIcahn Bought another 500mil of AAPL tday bringing our total to 36 billion  If board doesnt see AAPLs no brainer value,19.863571,0.5086,0.0,0.823,0.177,2
316,2014-01-23,RT CarlCIcahn Today we have put out a seven page letter to AAPL shareholders discussing why buyback should be markedly increased http,19.863571,0.2732,0.0,0.905,0.095,2
317,2014-01-23,RT WSJ Apple is planning to release iPhone models this year with bigger screens sources said httptcoQHdevdYM45 AAPL,19.863571,0.0,0.0,1.0,0.0,1
318,2014-01-23,Aaplpain its showing up in our algo as the start of a downtrend as well Poor AAPL  Trade it,19.863571,-0.25,0.146,0.755,0.099,0
319,2014-01-23,AAPL ,19.863571,0.0,0.0,1.0,0.0,1
320,2014-01-23,RT MarketWatch Apple AAPL dominates the smartphone market but experts say these 5 phones have iPhone beating features httptcoF9pp,19.863571,-0.5994,0.19,0.758,0.052,0
321,2014-01-23,CarlCIcahn Bought another 500mil of AAPL tday bringing our total to 36 billion YOLO,19.863571,0.4278,0.0,0.821,0.179,2
322,2014-01-23,AAPL Best iPhone 5s Case  Logitech Thinks the TidyTilt Is It  httptcoUgvDiwRB0k httptcoi5rjblCLQr,19.863571,0.6369,0.0,0.741,0.259,2
323,2014-01-23,Time Magazine A brief history of what Apple must do AAPL aaplhttptcoRiMJllXwQd,19.863571,0.0,0.0,1.0,0.0,1
